,mu_x,var_x
0,-1.2462000846862793,0.020625988021492958
1,-1.6612865924835205,0.00918289553374052
2,3.2753615379333496,0.002128668362274766
3,2.5372300148010254,0.0019932996947318316
4,-3.0971529483795166,0.004883437417447567
5,3.032074451446533,0.0021038507111370564
6,-3.2938027381896973,0.019518621265888214
7,-3.8450121879577637,0.010481039993464947
8,4.109278678894043,0.004653443116694689
9,-6.704331398010254,0.001663563889451325
10,-0.6525965332984924,0.004423369187861681
11,-2.6434693336486816,0.012328865006566048
12,-0.8687136769294739,0.0030063705053180456
13,-6.537779808044434,0.0018256019102409482
14,0.6944591403007507,0.000910135917365551
15,-8.83881950378418,0.001605953206308186
16,-0.9625406861305237,0.0042213196866214275
17,-0.022532030940055847,0.0013221439439803362
18,2.5678930282592773,0.005497354082763195
19,3.4251084327697754,0.0056853159330785275
20,2.3420634269714355,0.001992790726944804
21,-8.444086074829102,0.0004397692100610584
22,-0.4884156584739685,0.00940620619803667
23,-20.486230850219727,5.758059629101808e-08
24,-5.373620986938477,0.008288920857012272
25,2.0120842456817627,0.0042985472828149796
26,-15.59133243560791,6.3995112213888206e-06
27,0.3701435923576355,0.0025940872728824615
28,-10.838737487792969,0.00020590370695572346
29,-3.0808606147766113,0.009293405339121819
30,-8.575722694396973,0.0007925140671432018
31,1.1887363195419312,0.0016202623955905437
32,1.0747205018997192,0.002849274780601263
33,-2.3625645637512207,0.0044892276637256145
34,0.8408787846565247,0.0022771558724343777
35,-5.443281173706055,0.0077005899511277676
36,-10.188197135925293,0.0002863229310605675
37,-0.5468043684959412,0.007656612899154425
38,-15.870551109313965,6.485402991529554e-06
39,0.7802178263664246,0.0010456884047016501
40,-0.8211579918861389,0.004826400429010391
41,1.4614784717559814,0.004231095314025879
42,-6.538592338562012,0.002820391207933426
43,-6.236504554748535,0.0035426663234829903
44,-0.7808220982551575,0.0014157260302454233
45,-1.1817342042922974,0.0046590096317231655
46,-2.2678675651550293,0.0028932748828083277
47,-8.370015144348145,0.00047951360465958714
48,-1.4289796352386475,0.020837858319282532
49,-2.119110584259033,0.005305904429405928
