,mu_x,var_x
0,-2.213646173477173,0.006135762669146061
1,-2.2059597969055176,0.005577073432505131
2,0.20778632164001465,0.0032778463792055845
3,-1.6230146884918213,0.012581347487866879
4,-2.380131483078003,0.002657626522704959
5,-1.7971688508987427,0.014322926290333271
6,-0.358501136302948,0.01816212385892868
7,1.8790127038955688,0.008098726160824299
8,-2.842742443084717,0.005034550093114376
9,-4.061129093170166,0.0007125518168322742
10,3.1112260818481445,0.0020772223360836506
11,0.9583343267440796,0.009109782055020332
12,-0.34486639499664307,0.02391033247113228
13,1.7225797176361084,0.008025205694139004
14,-2.058452606201172,0.010386266745626926
15,0.3218400478363037,0.00390009512193501
16,1.545315146446228,0.008535637520253658
17,-0.7460935711860657,0.006554085295647383
18,-2.7566347122192383,0.0060599190182983875
19,1.3104192018508911,0.00658741919323802
20,3.1133124828338623,0.002965852152556181
21,-0.19991903007030487,0.0018812814960256219
22,-2.8981378078460693,0.0031090755946934223
23,2.4637656211853027,0.007216547150164843
24,-2.671236038208008,0.004259471781551838
25,1.3420101404190063,0.009641328826546669
26,1.756344199180603,0.005246625281870365
27,1.405670166015625,0.011283011175692081
28,-0.479547917842865,0.0024547073990106583
29,-2.1256885528564453,0.006702891085296869
30,2.372464656829834,0.010134967975318432
31,2.6596415042877197,0.005933108739554882
32,-2.0243308544158936,0.005413150880485773
33,2.8060944080352783,0.0034763484727591276
34,-3.48006534576416,0.001977266976609826
35,1.2801989316940308,0.01143279392272234
36,-0.3958757519721985,0.0034702359698712826
37,-1.2614614963531494,0.011025240644812584
38,-5.268343448638916,6.167938408907503e-05
39,0.7961651682853699,0.01145330723375082
40,-0.4600870609283447,0.0063440087251365185
41,0.1190371885895729,0.0014430598821491003
42,-2.538846015930176,0.001780688064172864
43,0.34926295280456543,0.0033838655799627304
44,2.2117321491241455,0.007049166597425938
45,-1.4177660942077637,0.009344986639916897
46,2.616105318069458,0.009213373996317387
47,-1.423834204673767,0.008117505349218845
48,-2.822768449783325,0.001746241468936205
49,-1.9662123918533325,0.009787320159375668
50,1.1161125898361206,0.00566018745303154
51,-0.07420754432678223,0.004134261514991522
52,-2.1794958114624023,0.010468196123838425
53,-0.13075517117977142,0.0073860869742929935
54,0.04665760695934296,0.017781557515263557
55,2.3985445499420166,0.01219648402184248
56,-0.48964422941207886,0.0038052788004279137
57,1.1903204917907715,0.010717170313000679
58,-0.3917127847671509,0.002029943047091365
59,0.2835453152656555,0.0023052417673170567
60,1.8526530265808105,0.00590468430891633
61,2.1134722232818604,0.008289550431072712
62,1.2291910648345947,0.005971075501292944
63,0.5703645348548889,0.0033134459517896175
64,-0.10622365772724152,0.004049180541187525
65,-2.3982093334198,0.004717547912150621
66,-2.7770721912384033,0.004173522815108299
67,0.033927395939826965,0.0030543559696525335
68,-2.4177162647247314,0.004355164244771004
69,0.0236501544713974,0.004019029438495636
70,0.4521217942237854,0.0017663176404312253
71,-2.789911985397339,0.004704466555267572
72,0.6417115330696106,0.002580723026767373
73,-0.3990534543991089,0.015009733848273754
74,-0.4760655164718628,0.004776753950864077
75,2.080010175704956,0.011863604187965393
76,1.1513925790786743,0.006389915011823177
77,0.2511082887649536,0.0022643418051302433
78,-0.6834861636161804,0.017667660489678383
79,2.8386430740356445,0.007460777647793293
80,0.497722864151001,0.0026587543543428183
81,-1.4391837120056152,0.01270145084708929
82,1.824004888534546,0.009622013196349144
